time 	 RH 	 LH 
003.738	47.7139	52.2861	
003.802	46.5277	53.4723	
003.866	45.4703	54.5297	
003.926	44.6612	55.3388	
003.990	43.9990	56.0010	
004.050	43.5193	56.4807	
004.118	43.5193	56.4807	
004.174	43.5193	56.4807	
004.238	43.5193	56.4807	
004.304	44.1032	55.8968	
004.366	44.6560	55.3440	
004.426	45.2421	54.7579	
004.490	45.8196	54.1804	
004.550	46.3730	53.6270	
004.618	46.9404	53.0596	
004.674	47.4393	52.5607	
004.738	48.0108	51.9892	
004.802	48.5135	51.4865	
004.866	48.9013	51.0987	
004.926	49.2360	50.7640	
004.990	49.2360	50.7640	
005.050	49.2360	50.7640	
005.118	48.6282	51.3718	
005.174	47.9272	52.0728	
005.238	47.1727	52.8273	
005.303	46.3977	53.6023	
005.366	45.6612	54.3388	
005.426	44.8367	55.1633	
005.490	43.9819	56.0181	
005.550	43.1738	56.8262	
005.618	42.3644	57.6356	
005.676	41.6972	58.3028	
005.738	40.9214	59.0786	
005.802	40.1884	59.8116	
005.866	39.4753	60.5247	
7692	 7692	 7692 
7701	 7701	 7701 
000.028	50.8097	49.1903	
000.088	51.5129	48.4871	
000.151	52.2359	47.7641	
000.215	52.9439	47.0561	
000.279	53.6569	46.3431	
000.335	54.2707	45.7293	
000.399	55.4731	44.5269	
000.464	56.9678	43.0322	
000.527	58.4686	41.5315	
7702	 7702	 7702 
7691	 7691	 7691 
000.014	50.0000	50.0000	
000.077	50.0000	50.0000	
000.141	50.0000	50.0000	
000.197	50.6274	49.3726	
000.261	51.4289	48.5711	
000.325	52.2962	47.7038	
000.389	53.2173	46.7827	
000.449	54.0752	45.9248	
000.513	54.8747	45.1253	
000.577	55.5517	44.4483	
000.641	56.1830	43.8170	
000.697	56.8501	43.1499	
000.761	57.5075	42.4925	
7693	 7693	 7693 
7701	 7701	 7701 
000.004	51.1598	48.8402	
000.073	52.1620	47.8380	
000.133	53.0966	46.9034	
000.197	53.9606	46.0394	
000.257	54.7514	45.2485	
000.321	55.5439	44.4561	
000.385	56.4139	43.5861	
000.449	57.2600	42.7400	
7702	 7702	 7702 
7691	 7691	 7691 
000.021	50.3068	49.6932	
000.085	50.3068	49.6932	
000.149	49.8373	50.1627	
000.209	49.3119	50.6881	
000.273	48.8518	51.1482	
000.333	48.6439	51.3561	
000.397	48.6439	51.3561	
000.457	48.6439	51.3561	
000.521	48.6439	51.3561	
000.585	48.6439	51.3561	
000.649	48.6439	51.3561	
000.710	49.0007	50.9993	
000.774	49.4663	50.5337	
000.833	50.0002	49.9998	
000.898	50.4740	49.5260	
000.957	50.8855	49.1145	
001.021	51.3829	48.6171	
001.085	51.8311	48.1689	
001.149	52.1509	47.8491	
001.209	52.4633	47.5367	
001.273	52.6980	47.3020	
001.333	52.6980	47.3020	
001.397	52.1915	47.8085	
001.457	51.5897	48.4103	
001.521	51.0253	48.9747	
001.585	50.4626	49.5374	
001.649	49.8503	50.1497	
001.709	49.1195	50.8805	
001.773	48.5310	51.4690	
001.833	48.1386	51.8614	
001.897	48.6653	51.3347	
001.957	49.4110	50.5890	
002.021	50.2079	49.7921	
002.085	50.9216	49.0784	
002.149	51.6544	48.3456	
002.209	52.3076	47.6924	
002.273	52.8806	47.1194	
002.333	53.4442	46.5558	
002.397	53.9962	46.0038	
002.457	54.5811	45.4189	
002.521	55.0636	44.9364	
002.585	55.5055	44.4945	
002.649	56.0098	43.9902	
002.709	56.4798	43.5202	
002.772	56.7577	43.2423	
002.833	56.7786	43.2214	
002.897	55.8939	44.1061	
002.957	54.8260	45.1740	
003.021	53.7649	46.2351	
003.085	52.8781	47.1219	
003.149	52.0645	47.9355	
003.209	51.3049	48.6951	
003.273	50.6598	49.3402	
003.333	49.8958	50.1042	
003.397	49.2222	50.7778	
003.457	49.7580	50.2420	
003.521	50.4623	49.5377	
003.585	51.1537	48.8463	
003.649	51.8294	48.1706	
003.709	52.4154	47.5846	
003.773	52.9473	47.0527	
003.834	53.4030	46.5969	
003.896	53.7797	46.2203	
003.956	54.0299	45.9701	
004.021	54.3892	45.6108	
004.085	54.7023	45.2977	
004.149	55.0628	44.9372	
004.208	55.4446	44.5554	
004.273	55.7509	44.2491	
004.333	56.0995	43.9005	
004.397	56.0995	43.9005	
004.457	54.7029	45.2971	
004.520	53.1484	46.8516	
004.584	51.6592	48.3408	
004.649	50.2301	49.7699	
004.709	48.8167	51.1833	
004.773	47.5942	52.4058	
004.834	46.5349	53.4651	
004.896	45.6015	54.3985	
004.957	44.7749	55.2251	
005.021	43.9435	56.0565	
005.084	43.1142	56.8858	
005.149	42.3325	57.6675	
005.209	41.6248	58.3752	
005.273	40.9533	59.0467	
005.333	40.4931	59.5069	
005.397	40.4931	59.5069	
005.457	41.6661	58.3339	
005.520	42.8839	57.1161	
005.585	44.0581	55.9419	
005.649	45.1805	54.8195	
005.708	46.3290	53.6710	
005.773	47.3847	52.6153	
005.833	48.2932	51.7068	
005.897	49.1070	50.8930	
005.956	49.9379	50.0621	
006.021	50.7423	49.2577	
006.085	51.4172	48.5828	
006.149	51.9900	48.0100	
006.209	52.5299	47.4701	
006.273	53.1098	46.8902	
006.332	53.5289	46.4711	
006.396	53.5289	46.4711	
006.457	52.7513	47.2487	
006.520	51.9105	48.0895	
006.584	51.0156	48.9844	
006.650	50.1827	49.8173	
006.709	49.3889	50.6112	
006.773	48.5555	51.4445	
006.833	47.7622	52.2378	
006.897	46.9396	53.0604	
006.957	46.0804	53.9196	
007.021	45.4072	54.5928	
7692	 7692	 7692 
7701	 7701	 7701 
000.040	50.3820	49.6180	
000.100	50.7935	49.2065	
000.164	51.1621	48.8379	
000.225	51.5350	48.4650	
000.288	51.8840	48.1160	
000.348	52.1779	47.8221	
000.412	52.4577	47.5423	
000.476	52.8226	47.1774	
000.541	53.0859	46.9141	
000.600	53.0859	46.9141	
000.664	53.7304	46.2696	
000.724	54.4064	45.5936	
000.788	55.1087	44.8913	
000.848	55.7441	44.2559	
000.912	56.3994	43.6006	
000.976	56.9577	43.0423	
001.040	57.3324	42.6676	
7702	 7702	 7702 
7701	 7701	 7701 
000.017	49.3514	50.6486	
000.080	48.5143	51.4857	
000.140	47.7878	52.2122	
000.204	47.1800	52.8200	
000.264	46.5040	53.4960	
000.332	45.9743	54.0257	
000.388	45.6006	54.3994	
000.453	45.3814	54.6186	
000.517	45.2866	54.7134	
000.581	45.1253	54.8747	
000.640	44.7562	55.2438	
000.704	44.2802	55.7198	
000.765	44.1317	55.8683	
000.833	44.1317	55.8683	
000.888	44.1317	55.8683	
000.953	44.6949	55.3051	
001.016	45.2346	54.7654	
001.080	45.2346	54.7654	
001.140	45.2346	54.7654	
001.204	45.2346	54.7654	
001.264	45.2346	54.7654	
001.333	45.1344	54.8656	
001.388	45.1267	54.8733	
001.452	45.0914	54.9086	
001.516	45.0914	54.9086	
001.580	45.0914	54.9086	
001.640	45.0914	54.9086	
001.704	45.0914	54.9086	
001.765	45.0914	54.9086	
001.832	44.8677	55.1323	
001.889	44.5935	55.4065	
001.953	44.2672	55.7328	
002.016	43.8525	56.1475	
002.080	43.4318	56.5682	
002.140	43.1097	56.8903	
002.204	42.8555	57.1445	
002.264	42.7030	57.2970	
002.333	42.5296	57.4704	
002.388	42.2079	57.7921	
002.453	42.0690	57.9310	
002.516	41.8939	58.1061	
002.580	41.5471	58.4529	
002.640	41.2737	58.7263	
002.704	40.9148	59.0852	
002.765	40.4667	59.5333	
002.833	39.9672	60.0328	
7703	 7703	 7703 
7691	 7691	 7691 
000.039	50.0000	50.0000	
000.102	50.0000	50.0000	
000.167	50.0000	50.0000	
000.230	50.0000	50.0000	
000.286	50.0000	50.0000	
000.350	50.0000	50.0000	
000.414	50.0000	50.0000	
000.478	50.0000	50.0000	
000.538	49.7064	50.2936	
000.603	49.2494	50.7506	
000.666	48.6681	51.3319	
000.730	47.9859	52.0141	
000.786	47.0232	52.9768	
000.850	46.0368	53.9632	
000.914	44.9735	55.0265	
000.978	44.0385	55.9615	
001.038	43.2640	56.7360	
001.102	42.6200	57.3800	
001.167	42.2522	57.7478	
001.230	41.9288	58.0712	
001.286	41.5825	58.4175	
001.351	41.5825	58.4175	
001.414	42.3010	57.6990	
001.478	43.1254	56.8746	
001.538	44.0500	55.9500	
001.602	45.0285	54.9715	
001.666	45.9709	54.0291	
001.731	46.8668	53.1332	
001.786	47.9160	52.0840	
001.851	48.9502	51.0498	
001.915	50.0147	49.9853	
001.978	50.9438	49.0562	
002.039	51.8795	48.1205	
002.102	52.7109	47.2891	
002.167	53.3170	46.6830	
002.230	53.7687	46.2313	
002.286	54.1606	45.8394	
002.350	54.1606	45.8394	
002.414	53.3441	46.6559	
002.478	52.3742	47.6258	
002.539	51.3666	48.6334	
002.602	50.3333	49.6667	
002.666	49.3223	50.6777	
002.731	48.3420	51.6580	
002.786	47.4014	52.5986	
002.850	46.5011	53.4989	
002.914	46.0624	53.9376	
002.978	46.5860	53.4140	
003.038	47.1005	52.8995	
003.102	47.6165	52.3835	
003.167	48.1293	51.8707	
003.230	48.6486	51.3514	
003.286	49.2153	50.7847	
003.350	49.8754	50.1246	
003.414	50.5355	49.4645	
003.478	51.1781	48.8219	
003.538	51.8118	48.1882	
003.602	52.4105	47.5895	
003.666	53.0240	46.9760	
003.730	53.7095	46.2905	
003.786	54.3913	45.6087	
003.850	55.0523	44.9477	
003.914	55.0742	44.9258	
003.978	54.5140	45.4860	
004.038	53.7212	46.2788	
004.102	53.0681	46.9319	
004.167	52.5198	47.4802	
004.230	52.1114	47.8886	
004.286	51.7481	48.2519	
004.350	51.2127	48.7873	
004.414	50.8785	49.1215	
004.478	50.8785	49.1215	
004.538	50.8785	49.1215	
004.602	51.3781	48.6219	
004.666	51.9273	48.0727	
004.730	52.4812	47.5188	
004.786	52.9361	47.0639	
004.851	53.3733	46.6267	
004.914	53.8646	46.1354	
004.978	54.2983	45.7017	
005.038	54.7798	45.2202	
005.102	55.3445	44.6555	
005.167	55.8617	44.1383	
005.230	56.2385	43.7615	
005.286	56.5682	43.4318	
005.350	56.8882	43.1118	
005.414	57.0494	42.9506	
7693	 7693	 7693 
7691	 7691	 7691 
000.021	50.8026	49.1974	
000.085	51.4665	48.5335	
000.145	52.0871	47.9129	
000.209	52.7115	47.2885	
000.273	53.2676	46.7324	
000.337	53.8075	46.1925	
000.393	54.4717	45.5283	
000.460	54.9414	45.0586	
000.520	55.3701	44.6299	
000.584	55.7511	44.2489	
000.644	55.7585	44.2415	
000.709	55.0288	44.9712	
000.773	54.1449	45.8551	
000.836	53.3342	46.6658	
000.892	52.5904	47.4096	
000.961	51.8661	48.1339	
001.021	51.3736	48.6264	
001.085	51.0352	48.9648	
001.144	51.0352	48.9648	
001.209	51.0352	48.9648	
001.272	51.0352	48.9648	
001.337	51.0352	48.9648	
001.393	51.0352	48.9648	
001.461	51.0352	48.9648	
001.521	51.0352	48.9648	
001.585	51.0352	48.9648	
001.645	51.0352	48.9648	
001.709	51.0352	48.9648	
001.773	51.0352	48.9648	
001.837	51.0352	48.9648	
001.893	51.0352	48.9648	
001.961	51.0352	48.9648	
002.021	50.5657	49.4343	
002.085	50.1554	49.8446	
002.145	49.5489	50.4511	
002.209	48.6543	51.3457	
002.273	47.7307	52.2693	
002.337	46.8721	53.1279	
002.393	46.0742	53.9258	
002.461	45.2002	54.7998	
002.521	44.2671	55.7329	
002.585	43.1923	56.8077	
002.645	42.1282	57.8718	
002.708	41.1041	58.8959	
002.773	40.0011	59.9989	
002.837	38.9578	61.0422	
7692	 7692	 7692 
7701	 7701	 7701 
000.037	49.5639	50.4361	
000.097	48.1799	51.8201	
000.160	46.7625	53.2375	
000.225	45.3904	54.6096	
000.289	44.0486	55.9514	
000.349	42.9142	57.0858	
000.413	42.1108	57.8892	
000.473	41.5390	58.4610	
000.537	41.2430	58.7570	
000.596	41.1972	58.8028	
000.660	41.3497	58.6503	
000.724	41.3497	58.6503	
000.789	41.3497	58.6503	
000.849	41.3497	58.6503	
000.913	41.3497	58.6503	
000.974	41.3497	58.6503	
001.037	42.2013	57.7987	
001.097	42.9674	57.0326	
001.160	43.6082	56.3918	
001.225	44.2218	55.7782	
001.289	44.9134	55.0866	
001.349	45.4557	54.5443	
001.413	45.4557	54.5443	
001.473	45.4557	54.5443	
001.537	45.4557	54.5443	
001.597	46.5835	53.4166	
001.661	47.6916	52.3084	
001.725	48.6652	51.3348	
001.790	49.4776	50.5224	
001.849	50.0713	49.9287	
001.913	50.5537	49.4463	
001.973	50.9524	49.0476	
002.037	51.2882	48.7118	
002.097	51.6309	48.3691	
002.161	51.9490	48.0510	
002.225	52.2790	47.7210	
002.289	52.6421	47.3579	
002.349	53.0141	46.9859	
002.413	53.4118	46.5882	
002.473	53.8488	46.1512	
002.537	53.8488	46.1512	
002.597	52.8003	47.1997	
002.661	51.6158	48.3842	
002.725	50.5251	49.4749	
002.789	49.5903	50.4097	
002.849	48.9001	51.0999	
002.913	48.1930	51.8070	
002.973	47.4486	52.5514	
003.036	46.7525	53.2475	
003.097	46.3262	53.6738	
003.161	46.1823	53.8177	
003.225	46.1134	53.8866	
003.289	45.9051	54.0949	
003.349	45.6291	54.3709	
003.413	45.3050	54.6950	
003.473	45.1146	54.8854	
003.537	45.0232	54.9768	
003.597	44.9025	55.0975	
003.661	44.8498	55.1502	
003.725	44.8498	55.1502	
003.789	44.8498	55.1502	
003.849	44.8498	55.1502	
003.913	44.8498	55.1502	
003.973	44.8498	55.1502	
004.037	44.8498	55.1502	
004.097	44.8498	55.1502	
004.161	44.8498	55.1502	
004.225	44.8498	55.1502	
004.289	44.8498	55.1502	
004.349	44.8498	55.1502	
004.413	44.8498	55.1502	
004.473	44.8498	55.1502	
004.537	44.8498	55.1502	
004.597	44.8498	55.1502	
004.661	44.7807	55.2193	
004.725	44.6591	55.3409	
004.789	44.3777	55.6223	
004.849	44.0941	55.9059	
004.913	43.7570	56.2430	
004.973	43.6255	56.3745	
005.037	43.5073	56.4927	
005.097	43.3306	56.6694	
005.161	43.1039	56.8961	
005.225	42.7477	57.2523	
005.288	42.6234	57.3766	
005.349	42.4349	57.5651	
005.413	42.0328	57.9672	
005.473	41.7374	58.2626	
005.537	41.4652	58.5348	
005.596	41.2066	58.7934	
005.661	41.0926	58.9074	
005.725	41.0056	58.9944	
005.789	40.9345	59.0655	
005.849	40.7137	59.2863	
005.913	40.5387	59.4613	
005.973	40.1790	59.8210	
006.037	39.7773	60.2227	
7703	 7703	 7703 
7701	 7701	 7701 
000.034	50.6530	49.3470	
000.098	50.6530	49.3470	
000.162	50.6530	49.3470	
000.222	50.6530	49.3470	
000.286	50.6530	49.3470	
000.346	50.9489	49.0511	
000.410	51.3727	48.6273	
000.470	52.0172	47.9828	
000.534	52.9246	47.0754	
000.599	53.9311	46.0689	
000.662	55.0231	44.9769	
000.722	56.0271	43.9729	
000.786	56.8241	43.1759	
000.846	57.4339	42.5661	
7702	 7702	 7702 
7691	 7691	 7691 
000.008	49.5674	50.4326	
000.072	48.7975	51.2025	
000.131	47.8730	52.1270	
000.196	47.3404	52.6596	
000.256	47.3404	52.6596	
000.324	47.3404	52.6596	
000.380	47.7946	52.2054	
000.444	48.4325	51.5675	
000.508	49.1093	50.8907	
000.572	49.7689	50.2311	
000.632	50.4922	49.5078	
000.697	51.2661	48.7339	
000.757	52.0635	47.9364	
000.825	53.0238	46.9762	
000.880	53.9817	46.0183	
000.944	54.8185	45.1815	
001.008	55.6718	44.3282	
001.072	56.5436	43.4564	
001.132	57.3868	42.6132	
7693	 7693	 7693 
7691	 7691	 7691 
000.026	50.6703	49.3297	
000.091	51.1112	48.8888	
000.154	51.1112	48.8888	
000.211	51.1112	48.8888	
000.274	51.1112	48.8888	
000.339	51.1112	48.8888	
000.402	51.1112	48.8888	
000.462	51.1112	48.8888	
000.526	51.1112	48.8888	
000.590	51.1112	48.8888	
000.654	51.1112	48.8888	
000.710	51.1112	48.8888	
000.774	50.6486	49.3514	
000.838	50.1943	49.8057	
000.902	49.8844	50.1156	
000.963	49.3192	50.6808	
001.027	48.4393	51.5607	
001.090	47.5048	52.4952	
001.154	46.7752	53.2248	
001.210	46.3808	53.6192	
001.275	45.9328	54.0672	
001.339	45.3257	54.6743	
001.403	44.7083	55.2917	
001.462	44.1104	55.8896	
001.527	43.4732	56.5268	
001.590	42.9171	57.0829	
001.654	42.4912	57.5088	
001.710	42.2982	57.7018	
001.774	42.2663	57.7337	
001.838	42.2753	57.7247	
001.903	42.1791	57.8209	
001.963	42.0278	57.9722	
002.027	41.9172	58.0828	
002.090	41.8697	58.1303	
002.154	41.8157	58.1843	
002.211	41.6511	58.3489	
002.274	41.6947	58.3053	
002.339	41.8458	58.1542	
002.402	41.9919	58.0081	
002.462	41.9919	58.0081	
002.526	41.9919	58.0081	
002.590	41.9919	58.0081	
002.655	41.9919	58.0081	
002.711	42.1003	57.8997	
002.774	42.1003	57.8997	
002.838	42.1003	57.8997	
002.903	42.1003	57.8997	
002.963	42.1003	57.8997	
003.027	42.1003	57.8997	
003.090	42.1003	57.8997	
003.155	42.1003	57.8997	
003.211	42.1471	57.8529	
003.274	41.9763	58.0237	
003.339	41.8082	58.1918	
003.403	41.5639	58.4361	
003.462	41.2619	58.7381	
003.527	41.0882	58.9118	
003.591	41.0112	58.9888	
003.655	41.0749	58.9251	
003.710	41.2248	58.7752	
003.774	41.1867	58.8133	
003.838	41.1333	58.8667	
003.903	41.0791	58.9209	
003.963	41.0965	58.9035	
004.027	41.1274	58.8726	
004.091	41.1423	58.8577	
004.155	41.2605	58.7395	
004.211	41.3371	58.6629	
004.275	41.3691	58.6309	
004.340	41.3545	58.6455	
004.403	41.3424	58.6576	
004.462	41.3986	58.6014	
004.526	41.3015	58.6985	
004.590	41.2041	58.7959	
004.654	40.9574	59.0426	
004.710	40.5935	59.4065	
004.774	40.2786	59.7214	
004.839	40.0780	59.9220	
004.902	39.9565	60.0435	
7692	 7692	 7692 
7701	 7701	 7701 
000.049	49.6962	50.3038	
000.113	49.4178	50.5822	
000.177	49.0799	50.9201	
000.241	48.6517	51.3483	
000.298	48.2779	51.7221	
000.362	47.8822	52.1178	
000.426	47.6290	52.3710	
000.490	47.2772	52.7228	
000.549	47.0364	52.9636	
000.613	47.0364	52.9636	
000.677	47.0364	52.9636	
000.741	47.0364	52.9636	
000.797	47.0364	52.9636	
000.865	47.0364	52.9636	
000.925	47.0364	52.9636	
000.989	46.8529	53.1471	
001.049	46.7324	53.2676	
001.113	46.7324	53.2676	
001.177	46.7324	53.2676	
001.241	46.6401	53.3599	
001.297	46.5105	53.4895	
001.365	46.2937	53.7063	
001.425	45.8920	54.1080	
001.490	45.5559	54.4441	
001.549	45.0986	54.9014	
001.613	44.4964	55.5036	
001.677	43.7416	56.2584	
001.741	42.9520	57.0480	
001.797	42.1754	57.8246	
001.865	41.4695	58.5305	
001.925	40.8574	59.1426	
001.989	40.2541	59.7459	
002.049	39.7746	60.2254	
7703	 7703	 7703 
7701	 7701	 7701 
000.017	49.6815	50.3185	
000.073	49.6815	50.3185	
000.141	49.6815	50.3185	
000.202	50.1373	49.8627	
000.265	50.8354	49.1646	
000.325	51.6468	48.3532	
000.389	52.4658	47.5342	
000.453	53.2872	46.7128	
000.517	53.9596	46.0404	
000.573	54.5642	45.4358	
000.641	55.0780	44.9220	
000.701	55.5976	44.4024	
000.765	56.1027	43.8973	
000.825	56.6784	43.3216	
000.889	57.2012	42.7988	
7702	 7702	 7702 
7701	 7701	 7701 
000.028	50.2522	49.7478	
000.089	50.5039	49.4961	
000.153	50.5039	49.4961	
000.216	50.5039	49.4961	
000.280	50.0438	49.9562	
000.340	50.0438	49.9562	
000.404	50.0438	49.9562	
000.465	50.0438	49.9562	
000.529	50.0438	49.9562	
000.589	50.6759	49.3241	
000.653	51.5472	48.4528	
000.716	52.4359	47.5641	
000.781	53.3214	46.6786	
000.841	54.2778	45.7222	
000.905	55.2729	44.7271	
000.966	56.3081	43.6919	
001.029	57.3755	42.6245	
7702	 7702	 7702 
7691	 7691	 7691 
000.061	50.5261	49.4739	
000.125	50.9738	49.0262	
000.189	51.2126	48.7874	
000.253	51.2126	48.7874	
000.313	50.7942	49.2058	
000.377	50.3424	49.6576	
000.437	49.9738	50.0262	
000.501	49.4413	50.5587	
000.561	48.9887	51.0113	
000.625	48.6544	51.3456	
000.689	48.3697	51.6303	
000.753	48.1384	51.8616	
000.813	48.1384	51.8616	
000.877	47.8829	52.1171	
000.938	47.6691	52.3309	
001.001	47.4730	52.5270	
001.061	47.3115	52.6885	
001.125	47.1712	52.8288	
001.189	47.0001	52.9999	
001.253	46.7808	53.2192	
001.313	46.4428	53.5572	
001.377	46.0120	53.9880	
001.437	45.4394	54.5606	
001.502	44.9310	55.0690	
001.561	44.3546	55.6454	
001.625	43.8717	56.1283	
001.689	43.3698	56.6302	
001.754	42.9333	57.0667	
001.814	42.8303	57.1697	
001.877	42.8303	57.1697	
001.937	42.8303	57.1697	
002.001	42.8303	57.1697	
002.062	43.5665	56.4335	
002.125	44.3723	55.6277	
002.189	45.3798	54.6202	
002.253	46.3242	53.6758	
002.313	47.1706	52.8294	
002.377	47.9925	52.0075	
002.437	48.7275	51.2725	
002.503	49.3294	50.6706	
002.561	49.9190	50.0810	
002.625	50.3804	49.6196	
002.689	50.8893	49.1107	
002.753	51.3655	48.6345	
002.813	51.3655	48.6345	
002.877	51.3655	48.6345	
002.937	51.3655	48.6345	
003.001	51.3655	48.6345	
003.061	50.7733	49.2267	
003.125	50.0574	49.9426	
003.189	49.1816	50.8184	
003.253	48.4036	51.5964	
003.313	47.7380	52.2620	
003.377	47.1136	52.8864	
003.437	46.6636	53.3364	
003.501	46.3230	53.6770	
003.561	45.9667	54.0333	
003.625	45.6837	54.3163	
003.689	45.2034	54.7966	
003.753	44.7741	55.2259	
003.813	44.3418	55.6582	
003.878	43.9527	56.0473	
003.939	43.5273	56.4727	
004.005	43.5273	56.4727	
004.061	43.5273	56.4727	
004.125	43.5273	56.4727	
004.189	43.5273	56.4727	
004.253	43.5273	56.4727	
004.313	43.5273	56.4727	
004.377	43.5273	56.4727	
004.437	43.5273	56.4727	
004.505	43.5273	56.4727	
004.562	43.5273	56.4727	
004.625	43.5273	56.4727	
004.689	43.5273	56.4727	
004.753	43.5273	56.4727	
004.813	43.5273	56.4727	
004.878	43.5273	56.4727	
004.938	43.5273	56.4727	
005.005	43.1490	56.8510	
005.061	42.6762	57.3238	
005.125	42.0926	57.9074	
005.189	41.4989	58.5011	
005.253	41.1305	58.8695	
005.313	41.0474	58.9526	
005.377	40.8569	59.1431	
005.437	40.5369	59.4631	
005.505	40.3349	59.6651	
005.561	40.2888	59.7112	
005.625	40.1935	59.8065	
005.689	40.1064	59.8936	
005.753	39.9984	60.0016	
7692	 7692	 7692 
7691	 7691	 7691 
000.024	50.8080	49.1920	
000.089	51.3524	48.6476	
000.152	51.3524	48.6476	
000.217	51.3524	48.6476	
000.276	51.6933	48.3067	
000.340	52.2017	47.7984	
000.400	52.6744	47.3256	
000.468	53.2841	46.7159	
000.524	53.8420	46.1580	
000.588	54.3179	45.6821	
000.652	54.7076	45.2924	
000.716	54.9572	45.0428	
000.777	54.9572	45.0428	
000.840	54.9572	45.0428	
000.901	54.9572	45.0428	
000.968	54.3618	45.6382	
001.025	53.7552	46.2448	
001.089	52.9481	47.0519	
001.152	51.9193	48.0807	
001.217	50.8492	49.1508	
001.276	49.5336	50.4664	
001.340	48.0969	51.9031	
001.400	46.5993	53.4007	
001.468	45.1953	54.8047	
001.525	44.0152	55.9848	
001.588	42.9149	57.0851	
001.652	41.8846	58.1154	
001.716	40.8985	59.1015	
001.777	39.9876	60.0124	
7692	 7692	 7692 
