time 	 RH 	 LH 
000.137	52.6119	47.3881	
000.201	53.4034	46.5966	
000.261	54.2358	45.7642	
000.325	55.0872	44.9128	
000.389	55.9091	44.0909	
000.453	56.7264	43.2736	
000.509	57.6862	42.3138	
7702	 7702	 7702 
7701	 7701	 7701 
000.023	50.4944	49.5056	
000.088	50.4944	49.5056	
000.147	50.4944	49.5056	
000.211	50.4944	49.5056	
000.275	50.4944	49.5056	
000.339	50.4944	49.5056	
000.400	50.4944	49.5056	
000.463	50.1965	49.8035	
000.524	49.8714	50.1286	
000.587	49.3745	50.6255	
000.647	48.8853	51.1147	
000.712	48.5242	51.4758	
000.775	47.9844	52.0156	
000.839	47.4230	52.5770	
000.899	46.8645	53.1355	
000.963	46.2715	53.7285	
001.023	45.8302	54.1698	
001.088	45.3390	54.6610	
001.147	44.8604	55.1396	
001.211	44.5058	55.4942	
001.275	44.1671	55.8329	
001.339	43.8734	56.1266	
001.399	43.6438	56.3562	
001.463	43.5037	56.4963	
001.523	43.4237	56.5763	
001.587	43.4237	56.5763	
001.647	43.4237	56.5763	
001.711	43.4737	56.5263	
001.775	43.4345	56.5655	
001.839	43.4029	56.5971	
001.899	43.3649	56.6351	
001.963	43.4101	56.5899	
002.023	43.4101	56.5899	
002.088	43.4101	56.5899	
002.148	44.1368	55.8632	
002.211	44.8775	55.1225	
002.275	45.5742	54.4258	
002.339	46.2763	53.7237	
002.400	46.8269	53.1731	
002.463	47.2910	52.7090	
002.523	47.7040	52.2960	
002.587	48.0975	51.9025	
002.647	48.0975	51.9025	
002.711	48.0975	51.9025	
002.775	48.0975	51.9025	
002.839	48.0975	51.9025	
002.899	48.0975	51.9025	
002.963	48.0975	51.9025	
003.023	47.7598	52.2402	
003.088	47.2392	52.7608	
003.147	46.6963	53.3037	
003.211	46.0750	53.9250	
003.275	45.3874	54.6126	
003.339	44.6291	55.3709	
003.401	43.9735	56.0265	
003.463	43.3554	56.6446	
003.523	42.6377	57.3623	
003.587	41.8568	58.1432	
003.647	41.1377	58.8623	
003.711	40.3398	59.6602	
003.775	39.6557	60.3443	
7703	 7703	 7703 
7701	 7701	 7701 
000.011	51.0561	48.9439	
000.071	51.7405	48.2595	
000.135	52.3662	47.6338	
000.199	52.9605	47.0395	
000.263	53.3336	46.6664	
000.323	53.3336	46.6664	
000.387	53.3336	46.6664	
000.447	53.3336	46.6664	
000.511	53.6063	46.3937	
000.571	54.1007	45.8993	
000.635	54.4230	45.5770	
000.699	54.6956	45.3044	
000.763	54.9041	45.0959	
000.823	54.9660	45.0340	
000.887	54.9660	45.0340	
000.947	55.0299	44.9701	
001.011	55.4523	44.5477	
001.071	55.9434	44.0565	
001.135	56.4337	43.5663	
001.199	56.9382	43.0618	
001.263	57.5640	42.4360	
7702	 7702	 7702 
7701	 7701	 7701 
000.007	49.0617	50.9383	
000.071	48.1316	51.8684	
000.135	47.3657	52.6343	
000.199	46.8607	53.1393	
000.259	46.4657	53.5343	
000.323	46.1810	53.8190	
000.383	46.0366	53.9634	
000.452	46.0366	53.9634	
000.507	46.0366	53.9634	
000.571	46.0366	53.9634	
000.635	46.0366	53.9634	
000.699	46.0366	53.9634	
000.759	46.0366	53.9634	
000.823	46.0366	53.9634	
000.884	46.0366	53.9634	
000.951	46.0366	53.9634	
001.007	46.0366	53.9634	
001.071	46.0366	53.9634	
001.135	46.0366	53.9634	
001.199	46.0366	53.9634	
001.259	46.0366	53.9634	
001.323	46.5355	53.4645	
001.383	46.5355	53.4645	
001.452	46.5355	53.4645	
001.507	46.5355	53.4645	
001.571	46.5355	53.4645	
