time 	 RH 	 LH 
7691	 7691	 7691 
000.671	66.1457	33.8543	
000.731	66.8258	33.1742	
000.795	67.4735	32.5265	
000.855	68.2371	31.7629	
000.919	68.8085	31.1915	
000.979	69.1966	30.8034	
001.043	69.3435	30.6565	
001.107	68.7019	31.2981	
001.171	68.7019	31.2981	
001.231	68.7019	31.2981	
001.295	68.0637	31.9363	
001.355	68.0637	31.9363	
001.419	68.0637	31.9363	
001.479	68.0637	31.9363	
001.543	68.0637	31.9363	
001.607	68.0637	31.9363	
001.672	67.4219	32.5781	
001.731	67.4219	32.5781	
001.795	66.8322	33.1678	
001.855	66.8322	33.1678	
001.920	66.5285	33.4715	
001.979	66.3239	33.6761	
002.044	66.5358	33.4642	
002.108	67.2492	32.7508	
002.171	68.0535	31.9465	
002.232	68.9855	31.0145	
002.295	69.9693	30.0307	
002.356	70.8943	29.1057	
002.420	71.7345	28.2655	
002.480	72.6780	27.3220	
002.544	73.6533	26.3467	
002.608	74.6120	25.3880	
002.673	75.5547	24.4453	
7693	 7693	 7693 
7691	 7691	 7691 
000.023	51.0450	48.9550	
000.086	51.9244	48.0756	
000.148	52.8242	47.1758	
000.210	53.5836	46.4164	
000.274	54.2858	45.7142	
000.339	54.3408	45.6592	
000.398	54.3408	45.6592	
000.463	54.5705	45.4295	
000.522	55.2153	44.7847	
000.587	56.1251	43.8749	
000.646	56.9220	43.0780	
000.710	57.6590	42.3410	
000.774	58.4193	41.5807	
000.838	59.0268	40.9732	
000.898	59.6801	40.3199	
000.962	60.5542	39.4458	
001.022	61.4189	38.5811	
001.086	62.2351	37.7649	
001.146	62.9600	37.0401	
001.210	63.3457	36.6543	
001.274	63.4138	36.5862	
001.339	63.4889	36.5111	
001.398	63.3263	36.6737	
001.462	63.1814	36.8186	
001.522	62.9523	37.0477	
001.586	62.7079	37.2921	
001.646	62.6318	37.3682	
001.710	62.6318	37.3682	
001.774	62.6318	37.3682	
001.838	62.4422	37.5578	
001.898	62.2310	37.7690	
001.962	62.2125	37.7875	
002.022	62.4479	37.5521	
002.086	62.9389	37.0611	
002.147	63.3923	36.6078	
002.211	63.9982	36.0018	
002.274	64.9125	35.0875	
002.338	66.0693	33.9307	
002.398	67.3839	32.6161	
002.462	68.6020	31.3980	
002.522	69.8351	30.1649	
002.586	70.9928	29.0072	
002.646	72.0859	27.9141	
002.710	73.1994	26.8006	
002.774	74.3085	25.6915	
002.838	75.2942	24.7058	
7693	 7693	 7693 
7701	 7701	 7701 
000.048	51.0131	48.9869	
000.112	52.1762	47.8238	
000.176	53.2504	46.7496	
000.240	54.4605	45.5395	
000.300	55.8618	44.1382	
000.364	57.5151	42.4849	
000.424	59.0995	40.9005	
000.492	60.4677	39.5323	
000.548	61.5140	38.4860	
000.612	62.3904	37.6096	
000.676	63.1400	36.8600	
000.740	63.6333	36.3667	
000.800	64.1588	35.8412	
000.864	64.8002	35.1998	
000.924	65.2943	34.7057	
000.992	65.9029	34.0971	
001.048	66.6863	33.3137	
001.112	67.4841	32.5159	
001.176	68.3581	31.6419	
001.240	69.3106	30.6894	
001.300	70.1454	29.8546	
001.364	70.9275	29.0725	
001.424	71.6223	28.3777	
001.492	72.4517	27.5483	
001.548	73.3032	26.6968	
001.612	74.1172	25.8828	
001.676	74.9539	25.0461	
001.740	75.8306	24.1694	
7702	 7702	 7702 
7701	 7701	 7701 
000.021	50.0000	50.0000	
000.085	50.0000	50.0000	
000.149	50.0000	50.0000	
000.213	50.5730	49.4270	
000.269	51.3175	48.6825	
000.333	52.2940	47.7060	
000.397	53.2356	46.7644	
000.461	54.4324	45.5676	
000.521	55.7983	44.2017	
000.584	57.4424	42.5576	
000.648	58.9766	41.0234	
000.713	60.6173	39.3827	
000.768	62.1849	37.8151	
000.832	63.7115	36.2885	
000.896	65.0838	34.9162	
000.961	66.3379	33.6621	
001.021	67.6019	32.3981	
001.085	68.7996	31.2004	
001.149	69.9486	30.0514	
001.213	71.1129	28.8871	
001.269	72.1513	27.8487	
001.333	73.0772	26.9228	
001.397	73.9698	26.0302	
001.461	74.7054	25.2946	
001.521	75.1676	24.8324	
7702	 7702	 7702 
7691	 7691	 7691 
000.010	50.4598	49.5402	
000.074	50.8463	49.1537	
000.139	51.2761	48.7239	
000.198	51.7571	48.2429	
000.262	52.1673	47.8327	
000.326	52.7113	47.2887	
000.390	53.3619	46.6381	
000.446	54.3692	45.6308	
000.510	55.0168	44.9832	
000.574	55.8735	44.1265	
000.638	56.7924	43.2076	
000.698	57.6155	42.3845	
000.762	58.2494	41.7506	
000.826	58.5623	41.4377	
000.890	58.7091	41.2909	
000.946	58.9196	41.0804	
001.010	59.3111	40.6889	
001.074	59.5021	40.4979	
001.139	59.3169	40.6831	
001.198	59.3169	40.6831	
001.262	58.5275	41.4725	
001.326	57.6718	42.3282	
001.390	56.9811	43.0189	
001.446	56.3243	43.6757	
001.510	56.3243	43.6757	
001.574	56.3391	43.6609	
001.638	56.7513	43.2487	
001.698	57.4202	42.5798	
001.764	58.3496	41.6504	
001.826	59.3751	40.6249	
001.890	60.2135	39.7865	
001.946	61.0887	38.9113	
002.010	62.0906	37.9094	
002.074	63.1734	36.8266	
002.139	64.2953	35.7047	
002.198	65.6676	34.3324	
002.262	67.0155	32.9845	
002.326	68.3407	31.6593	
002.390	69.5449	30.4551	
002.446	70.6372	29.3628	
002.510	71.6552	28.3448	
002.574	72.6378	27.3622	
002.638	73.5595	26.4405	
002.698	74.4849	25.5151	
002.763	75.2466	24.7534	
7693	 7693	 7693 
7691	 7691	 7691 
000.013	49.7377	50.2623	
000.077	49.4725	50.5275	
000.133	49.1231	50.8769	
000.201	48.7408	51.2592	
000.261	47.7914	52.2086	
000.325	46.6374	53.3626	
000.385	45.3786	54.6214	
000.449	44.0079	55.9921	
000.513	42.6456	57.3544	
000.577	41.4713	58.5287	
000.634	40.7667	59.2333	
000.702	40.2188	59.7812	
000.761	40.2860	59.7140	
000.826	40.2860	59.7140	
000.886	40.2860	59.7140	
000.950	40.2860	59.7140	
001.013	40.2860	59.7140	
001.077	40.2860	59.7140	
001.134	40.2860	59.7140	
001.202	40.2860	59.7140	
001.262	41.5107	58.4893	
001.326	42.7991	57.2009	
001.386	44.1757	55.8243	
001.450	45.9654	54.0346	
001.514	47.5264	52.4736	
001.577	48.9128	51.0872	
001.634	49.6959	50.3041	
001.702	50.5731	49.4269	
001.761	51.0301	48.9699	
001.826	51.4139	48.5861	
001.886	51.7976	48.2024	
001.950	52.1939	47.8061	
002.014	52.6076	47.3924	
002.078	52.6076	47.3924	
002.134	52.9822	47.0178	
002.202	53.4941	46.5059	
002.262	53.6938	46.3062	
002.326	53.6938	46.3062	
002.386	53.0698	46.9302	
002.450	52.1014	47.8986	
002.514	51.2212	48.7788	
002.578	50.5523	49.4477	
002.634	50.5523	49.4477	
002.702	50.5523	49.4477	
002.763	50.5523	49.4477	
002.827	50.5523	49.4477	
002.886	50.5523	49.4477	
002.950	50.0099	49.9900	
003.014	49.3058	50.6942	
003.078	48.7171	51.2829	
003.134	47.9272	52.0728	
003.202	47.1638	52.8362	
003.262	46.2588	53.7412	
003.326	45.5729	54.4271	
003.387	45.4765	54.5235	
003.450	45.3544	54.6456	
003.515	45.0521	54.9479	
003.582	44.4752	55.5248	
003.634	43.6319	56.3681	
003.702	42.9894	57.0107	
003.762	42.1141	57.8859	
003.827	41.1548	58.8452	
003.886	40.0022	59.9978	
003.950	38.9739	61.0261	
004.014	38.0802	61.9198	
004.078	37.2346	62.7654	
004.134	36.3226	63.6774	
004.203	35.3690	64.6310	
004.262	34.4754	65.5246	
004.326	33.5970	66.4030	
004.386	32.6873	67.3127	
004.450	31.8759	68.1241	
004.515	31.2867	68.7133	
004.579	30.8428	69.1572	
004.635	30.3963	69.6037	
004.703	29.7437	70.2563	
004.763	29.4162	70.5838	
004.827	28.8812	71.1188	
004.887	28.3527	71.6473	
004.951	27.6660	72.3340	
005.015	26.9818	73.0182	
005.078	26.4585	73.5415	
005.135	26.1374	73.8626	
005.203	26.0236	73.9764	
005.263	26.1810	73.8190	
005.327	26.3148	73.6852	
005.387	26.3801	73.6199	
005.451	26.4365	73.5635	
005.515	26.6283	73.3716	
005.579	26.6025	73.3975	
005.635	26.5078	73.4922	
005.703	26.6454	73.3546	
005.763	26.7424	73.2576	
005.827	27.1771	72.8229	
005.887	27.9068	72.0932	
005.951	27.9068	72.0932	
006.015	27.9068	72.0932	
006.079	27.9068	72.0932	
006.135	27.9068	72.0932	
006.203	28.4907	71.5093	
006.263	28.5015	71.4985	
006.327	28.2423	71.7577	
006.387	27.8589	72.1411	
006.452	27.6079	72.3921	
006.515	26.8826	73.1174	
006.580	26.0681	73.9319	
006.635	25.2031	74.7969	
006.703	24.3250	75.6750	
7692	 7692	 7692 
7701	 7701	 7701 
000.047	48.3333	51.6667	
000.111	47.0127	52.9872	
000.171	45.7987	54.2013	
000.235	44.7908	55.2092	
000.295	43.9033	56.0967	
000.359	43.3531	56.6469	
000.423	43.0408	56.9592	
000.487	43.0408	56.9592	
000.547	43.0408	56.9592	
000.611	43.0408	56.9592	
000.671	43.0408	56.9592	
000.735	43.9879	56.0121	
000.795	45.2095	54.7905	
000.859	46.3425	53.6575	
000.924	47.3171	52.6829	
000.987	48.3673	51.6327	
001.047	49.2413	50.7587	
001.111	49.9868	50.0132	
001.171	50.6292	49.3708	
001.235	51.3240	48.6760	
001.295	51.8614	48.1386	
001.359	52.4437	47.5563	
001.423	52.9079	47.0921	
001.488	53.6193	46.3807	
001.548	54.6308	45.3692	
001.611	55.3177	44.6823	
001.671	56.0785	43.9215	
001.736	56.8165	43.1835	
001.795	57.5622	42.4378	
001.859	58.3149	41.6851	
001.924	58.9242	41.0758	
001.987	59.3625	40.6375	
002.048	59.8665	40.1335	
002.112	60.2966	39.7034	
002.172	60.6525	39.3475	
002.236	60.8630	39.1370	
002.296	61.1742	38.8258	
002.360	61.4057	38.5943	
002.424	61.7338	38.2662	
002.488	61.8229	38.1771	
002.548	61.8023	38.1977	
002.612	61.9351	38.0649	
002.672	61.7974	38.2026	
002.736	61.7974	38.2026	
002.796	60.8967	39.1033	
002.860	59.9060	40.0940	
002.924	58.9032	41.0968	
002.988	57.3337	42.6663	
003.048	55.3404	44.6596	
003.112	53.4965	46.5035	
003.172	51.7898	48.2102	
003.236	50.1839	49.8161	
003.296	48.4764	51.5236	
003.360	46.8335	53.1665	
003.424	45.2436	54.7564	
003.488	43.5425	56.4575	
003.548	41.7361	58.2639	
003.612	39.9125	60.0875	
003.672	38.1463	61.8537	
003.737	36.4720	63.5280	
003.796	34.8708	65.1292	
003.860	33.3556	66.6444	
003.924	31.8754	68.1246	
003.988	30.4678	69.5322	
004.048	29.1802	70.8198	
004.112	27.9072	72.0928	
004.172	26.6854	73.3146	
004.236	25.4728	74.5272	
004.296	24.3305	75.6695	
7703	 7703	 7703 
7701	 7701	 7701 
000.020	47.6130	52.3870	
000.076	45.3329	54.6671	
000.139	43.1618	56.8382	
000.203	41.1391	58.8609	
000.268	39.2416	60.7584	
000.328	37.4589	62.5411	
000.392	35.8046	64.1954	
000.452	34.2673	65.7327	
000.520	32.8650	67.1350	
000.576	31.6279	68.3721	
000.639	30.4421	69.5579	
000.704	29.3337	70.6663	
000.768	28.2835	71.7165	
000.828	27.2669	72.7331	
000.892	26.2656	73.7344	
000.951	25.3174	74.6826	
001.020	24.5086	75.4914	
7703	 7703	 7703 
7691	 7691	 7691 
000.036	48.1667	51.8333	
000.104	46.5332	53.4668	
000.160	44.9461	55.0539	
000.224	43.5341	56.4659	
000.289	42.2305	57.7695	
000.352	41.0464	58.9536	
000.413	39.9187	60.0813	
000.477	38.6868	61.3132	
000.536	37.6853	62.3147	
000.605	37.0981	62.9019	
000.660	37.0717	62.9283	
000.724	37.0621	62.9379	
000.788	37.0621	62.9379	
000.852	38.0199	61.9801	
000.912	39.5463	60.4537	
000.976	41.0199	58.9801	
001.036	42.2135	57.7865	
001.104	42.9307	57.0693	
001.160	42.9307	57.0693	
001.224	42.8937	57.1063	
001.288	42.8937	57.1063	
001.352	43.6018	56.3982	
001.412	44.2993	55.7007	
001.476	45.4822	54.5178	
001.537	46.7464	53.2536	
001.605	47.9492	52.0508	
001.661	48.6474	51.3526	
001.725	48.6474	51.3526	
001.789	49.0603	50.9397	
001.853	49.4006	50.5994	
001.913	49.7066	50.2934	
001.977	50.1419	49.8581	
002.037	50.1419	49.8581	
002.105	49.7949	50.2051	
002.161	49.7949	50.2051	
002.226	50.3853	49.6147	
002.289	50.7750	49.2250	
002.354	51.3668	48.6332	
002.414	52.0520	47.9480	
002.477	52.7780	47.2220	
002.537	53.5218	46.4782	
002.606	54.1887	45.8113	
002.661	55.2463	44.7537	
002.725	56.4954	43.5046	
002.789	57.6732	42.3268	
002.853	58.8109	41.1891	
002.913	59.8285	40.1715	
002.977	60.6799	39.3201	
003.037	61.9592	38.0408	
003.105	63.3985	36.6015	
003.161	64.8081	35.1919	
003.225	66.0928	33.9072	
003.289	67.3937	32.6063	
003.353	68.5948	31.4052	
003.413	69.5691	30.4309	
003.478	70.2747	29.7253	
003.541	70.7644	29.2356	
003.605	71.3317	28.6683	
003.661	71.7621	28.2379	
003.725	71.8792	28.1208	
003.789	72.1053	27.8947	
003.853	72.2241	27.7759	
003.913	72.3393	27.6607	
003.977	72.3997	27.6003	
004.041	72.5283	27.4717	
004.105	72.4228	27.5772	
004.162	72.2579	27.7421	
004.225	72.0520	27.9480	
004.289	71.9295	28.0705	
004.353	71.9807	28.0193	
004.413	72.1511	27.8489	
004.478	72.1618	27.8382	
004.542	72.1422	27.8578	
004.606	71.6364	28.3636	
004.662	71.0418	28.9582	
004.726	70.6652	29.3348	
004.790	70.2247	29.7753	
004.854	70.2175	29.7825	
004.914	70.2330	29.7670	
004.978	70.1765	29.8235	
005.042	69.8087	30.1913	
005.106	69.2308	30.7692	
005.162	69.2308	30.7692	
005.226	69.2308	30.7692	
005.290	67.8898	32.1102	
005.354	66.2919	33.7081	
005.414	64.6700	35.3300	
005.478	63.2323	36.7677	
005.542	62.0523	37.9477	
005.607	62.0523	37.9477	
005.662	62.0523	37.9477	
005.726	61.0301	38.9699	
005.790	59.8466	40.1534	
005.854	58.2948	41.7052	
005.915	57.0361	42.9639	
005.978	55.6471	44.3529	
006.042	54.0843	45.9157	
006.106	52.5049	47.4951	
006.162	51.1778	48.8222	
006.226	49.7814	50.2186	
006.290	48.3464	51.6536	
006.354	46.7162	53.2838	
006.414	44.9555	55.0445	
006.478	43.1652	56.8348	
006.542	41.2591	58.7409	
006.607	39.3964	60.6036	
006.662	37.6031	62.3969	
006.726	35.8985	64.1015	
006.790	34.3338	65.6662	
006.854	32.8426	67.1574	
006.915	31.3786	68.6214	
006.979	29.9695	70.0305	
007.042	28.6232	71.3768	
7692	 7692	 7692 
7691	 7691	 7691 
000.054	47.5474	52.4526	
000.118	45.2183	54.7817	
000.183	43.0045	56.9955	
000.246	40.8931	59.1069	
000.302	38.8777	61.1223	
000.366	36.9589	63.0411	
000.431	35.1272	64.8728	
000.496	33.3812	66.6188	
000.556	31.7188	68.2812	
000.620	30.1397	69.8603	
000.683	28.6391	71.3609	
000.747	27.2149	72.7851	
000.802	25.8651	74.1349	
000.867	24.5850	75.4150	
7692	 7692	 7692 
7701	 7701	 7701 
000.013	47.7605	52.2395	
000.074	45.8067	54.1933	
000.138	44.1139	55.8861	
000.198	42.4283	57.5717	
000.262	40.8081	59.1919	
000.325	39.5099	60.4901	
000.390	38.7829	61.2171	
000.445	38.0682	61.9318	
000.513	37.2035	62.7965	
000.573	35.9630	64.0370	
000.637	34.5598	65.4402	
000.697	33.1540	66.8460	
000.762	31.7770	68.2230	
000.825	30.5062	69.4938	
000.889	29.3385	70.6615	
000.945	28.2519	71.7481	
001.013	27.0944	72.9056	
001.073	25.9473	74.0527	
001.137	24.8090	75.1910	
7703	 7703	 7703 
7691	 7691	 7691 
000.034	51.5944	48.4056	
000.099	52.9606	47.0394	
000.154	53.9888	46.0112	
000.222	54.8066	45.1934	
000.282	55.4479	44.5521	
000.346	55.7774	44.2226	
000.406	56.0637	43.9363	
000.470	56.3892	43.6108	
000.534	56.4235	43.5765	
000.598	56.4235	43.5765	
000.659	56.4235	43.5765	
000.723	55.7687	44.2313	
000.783	55.0732	44.9268	
000.846	54.5577	45.4423	
000.907	54.5577	45.4423	
000.971	54.5577	45.4423	
001.035	54.6482	45.3518	
001.100	54.9290	45.0710	
001.159	55.4737	44.5263	
001.223	56.2106	43.7894	
001.283	56.8378	43.1622	
001.347	57.4518	42.5482	
001.407	57.9537	42.0463	
001.471	58.4341	41.5659	
001.535	59.0414	40.9586	
001.599	59.7443	40.2557	
001.659	60.5065	39.4935	
001.723	61.4346	38.5654	
001.783	62.3128	37.6872	
001.847	63.1838	36.8162	
001.907	64.0875	35.9125	
001.971	64.9236	35.0764	
002.035	65.5224	34.4776	
002.100	66.1095	33.8905	
002.159	66.7135	33.2865	
002.223	67.2431	32.7569	
002.283	67.7574	32.2426	
002.347	68.2805	31.7195	
002.408	68.9782	31.0218	
002.471	69.5805	30.4195	
002.535	70.1313	29.8687	
002.600	70.6235	29.3765	
002.659	70.9744	29.0256	
002.724	71.4851	28.5149	
002.784	72.2081	27.7919	
002.847	72.9148	27.0852	
002.907	73.5449	26.4551	
002.972	74.1567	25.8433	
003.035	74.9320	25.0680	
003.100	75.6989	24.3011	
7693	 7693	 7693 
7701	 7701	 7701 
000.059	48.8866	51.1134	
000.122	47.9663	52.0337	
000.186	47.2441	52.7559	
000.251	46.5818	53.4182	
000.310	45.8077	54.1923	
000.374	44.6137	55.3863	
000.434	43.1892	56.8108	
000.499	41.6601	58.3399	
000.558	40.2361	59.7639	
000.623	38.8603	61.1397	
000.686	37.4919	62.5081	
000.751	36.3239	63.6761	
000.811	35.5106	64.4894	
000.875	34.6315	65.3685	
000.935	33.7453	66.2547	
000.999	33.0241	66.9759	
001.059	32.2954	67.7046	
001.124	31.4212	68.5788	
001.187	30.4838	69.5162	
001.251	29.5641	70.4359	
001.311	28.7238	71.2762	
001.375	28.0218	71.9782	
001.435	27.6880	72.3120	
001.499	27.9715	72.0285	
001.559	28.4075	71.5925	
001.623	29.0124	70.9876	
001.687	29.7534	70.2466	
001.751	29.7534	70.2466	
001.811	29.7534	70.2466	
001.875	31.0261	68.9739	
001.935	32.4053	67.5947	
001.999	33.8586	66.1414	
002.059	35.4610	64.5390	
002.124	37.2906	62.7094	
002.187	39.2681	60.7319	
002.251	41.2633	58.7367	
002.311	43.4539	56.5461	
002.376	45.8943	54.1057	
002.435	48.1107	51.8893	
002.499	49.9689	50.0311	
002.559	51.7325	48.2675	
002.623	53.4435	46.5565	
002.687	55.0008	44.9992	
002.751	56.1484	43.8516	
002.812	56.8878	43.1122	
002.875	57.3776	42.6224	
002.935	57.8752	42.1248	
002.999	58.0605	41.9395	
003.061	58.0605	41.9395	
003.123	58.0605	41.9395	
003.187	57.0645	42.9355	
003.252	56.0046	43.9954	
003.312	54.8526	45.1474	
003.377	53.3937	46.6063	
003.436	51.9943	48.0057	
003.500	50.8635	49.1365	
003.560	49.8818	50.1182	
003.624	48.9290	51.0710	
003.688	48.2727	51.7273	
003.752	47.9630	52.0370	
003.812	47.9630	52.0370	
003.876	47.9630	52.0370	
003.936	47.9630	52.0370	
004.001	47.9630	52.0370	
004.061	48.5773	51.4227	
004.125	49.4357	50.5643	
004.188	50.6857	49.3144	
004.253	52.0443	47.9557	
004.312	53.3079	46.6921	
004.376	54.7675	45.2325	
004.436	56.1386	43.8614	
004.500	57.2003	42.7997	
004.560	58.1072	41.8928	
004.624	58.0012	41.9988	
004.688	58.0012	41.9988	
004.752	57.2088	42.7912	
004.812	56.1754	43.8246	
004.876	55.4142	44.5858	
004.937	54.6055	45.3945	
005.002	53.8127	46.1873	
005.060	53.0111	46.9889	
005.125	51.8547	48.1453	
005.188	50.6045	49.3955	
005.253	49.5827	50.4173	
005.312	48.5001	51.4999	
005.376	47.5931	52.4069	
005.436	47.0698	52.9302	
005.500	46.7557	53.2443	
005.560	46.2632	53.7368	
005.624	46.2632	53.7368	
005.689	46.2632	53.7368	
005.753	46.2632	53.7368	
005.813	46.2632	53.7368	
005.876	45.9072	54.0928	
005.937	45.6400	54.3600	
006.001	45.5211	54.4789	
006.060	45.2766	54.7234	
006.125	45.2766	54.7234	
006.189	45.2766	54.7234	
006.253	45.2766	54.7234	
006.313	45.8991	54.1009	
006.377	46.8894	53.1106	
006.437	47.5592	52.4408	
006.501	48.0493	51.9507	
006.561	48.0493	51.9507	
006.625	48.0493	51.9507	
006.689	47.7171	52.2829	
006.753	46.9242	53.0758	
006.813	46.1914	53.8086	
006.877	45.3699	54.6301	
006.937	44.6133	55.3867	
007.005	44.0174	55.9826	
7702	 7702	 7702 
7701	 7701	 7701 
000.007	47.5290	52.4710	
000.071	45.1753	54.8247	
000.135	42.9333	57.0667	
000.199	40.8043	59.1957	
000.259	38.7883	61.2117	
000.323	36.8888	63.1112	
000.384	35.1155	64.8845	
000.450	33.4960	66.5040	
000.506	32.0095	67.9905	
000.570	30.7879	69.2121	
000.634	29.7402	70.2598	
000.698	28.8349	71.1650	
000.758	28.1417	71.8583	
000.821	27.5221	72.4779	
000.882	26.9712	73.0288	
000.949	26.4709	73.5291	
001.005	25.8897	74.1103	
001.069	25.4272	74.5728	
001.133	25.2945	74.7055	
001.197	25.3064	74.6936	
001.256	25.0209	74.9791	
001.320	24.7206	75.2795	
7703	 7703	 7703 
7701	 7701	 7701 
000.041	47.5258	52.4742	
000.105	45.1714	54.8286	
000.161	42.9276	57.0724	
000.224	40.7920	59.2080	
000.288	38.7635	61.2365	
000.353	36.8368	63.1632	
000.412	35.0057	64.9943	
000.476	33.2656	66.7344	
000.540	31.6112	68.3888	
000.604	30.0419	69.9581	
000.660	28.5557	71.4443	
000.724	27.1513	72.8487	
000.787	25.8249	74.1751	
000.852	24.5643	75.4357	
7703	 7703	 7703 
7691	 7691	 7691 
000.025	51.9674	48.0326	
000.085	53.8530	46.1470	
000.149	55.2397	44.7603	
000.213	56.3067	43.6933	
000.277	57.4245	42.5755	
000.333	58.7717	41.2283	
000.397	59.8945	40.1055	
000.461	60.8933	39.1067	
000.525	61.9258	38.0742	
000.585	62.8017	37.1983	
000.649	63.5008	36.4992	
000.712	64.0453	35.9547	
000.777	64.4501	35.5499	
000.832	64.8333	35.1667	
000.896	65.1678	34.8322	
000.960	65.7261	34.2739	
001.024	66.3191	33.6809	
001.084	66.7908	33.2092	
001.148	67.5916	32.4084	
001.212	68.4701	31.5299	
001.276	69.4619	30.5381	
001.332	70.3044	29.6956	
001.396	71.1814	28.8186	
001.460	72.1655	27.8345	
001.524	73.1262	26.8738	
001.583	73.9312	26.0688	
001.647	74.6594	25.3406	
001.711	75.3971	24.6029	
