time 	 RH 	 LH 
001.514	34.5194	65.4806	
001.578	34.5194	65.4806	
001.642	35.8885	64.1115	
001.698	37.4435	62.5565	
001.763	39.0804	60.9196	
001.827	40.8312	59.1688	
001.890	42.8028	57.1972	
001.950	44.7878	55.2122	
002.014	46.8072	53.1928	
002.078	48.8815	51.1185	
002.142	50.9479	49.0521	
002.199	52.8654	47.1346	
002.263	54.5197	45.4803	
002.328	55.7858	44.2142	
002.392	56.4379	43.5621	
002.452	56.8635	43.1365	
002.514	56.9379	43.0621	
002.578	57.0187	42.9813	
002.642	57.0143	42.9857	
002.698	57.0949	42.9051	
002.763	57.3155	42.6845	
002.827	57.7146	42.2854	
002.890	57.8291	42.1709	
002.951	57.7469	42.2531	
003.015	57.6830	42.3170	
003.079	57.6873	42.3127	
003.143	57.6873	42.3127	
003.199	57.6873	42.3127	
003.263	56.9081	43.0919	
003.326	56.2412	43.7588	
003.391	56.2412	43.7588	
003.451	56.2412	43.7588	
003.515	56.2412	43.7588	
003.579	56.2412	43.7588	
003.643	56.3725	43.6275	
003.699	56.8051	43.1949	
003.764	57.0569	42.9432	
003.827	57.2384	42.7616	
003.890	57.2589	42.7411	
003.950	57.1555	42.8445	
004.014	57.1555	42.8445	
004.078	57.1704	42.8296	
004.142	57.3787	42.6213	
004.200	57.5787	42.4213	
004.263	58.1804	41.8196	
004.326	58.6877	41.3123	
004.391	59.3366	40.6634	
004.451	59.9591	40.0409	
004.514	60.7900	39.2100	
7693	 7693	 7693 
7701	 7701	 7701 
000.023	49.5149	50.4851	
000.086	49.1139	50.8861	
000.146	48.7113	51.2887	
000.210	48.0943	51.9057	
000.275	47.2651	52.7349	
000.338	46.6560	53.3440	
000.395	45.9971	54.0029	
000.459	45.3045	54.6955	
000.523	44.4316	55.5684	
000.587	43.6137	56.3863	
000.646	42.6095	57.3906	
000.710	41.4858	58.5142	
000.775	40.2636	59.7364	
000.839	38.9618	61.0382	
000.895	37.5842	62.4158	
000.959	36.1506	63.8494	
001.022	34.7540	65.2460	
001.087	33.4143	66.5857	
001.146	32.0637	67.9363	
001.211	30.8266	69.1734	
001.274	29.7361	70.2639	
7703	 7703	 7703 
7701	 7701	 7701 
000.040	47.6218	52.3782	
000.100	45.3947	54.6053	
000.164	43.2774	56.7226	
000.224	41.2419	58.7581	
000.288	39.3633	60.6367	
000.352	37.6237	62.3763	
000.416	36.0231	63.9769	
000.472	34.6846	65.3154	
000.540	33.4885	66.5115	
000.600	32.3235	67.6764	
000.664	31.2205	68.7795	
000.724	30.2244	69.7756	
000.788	29.3375	70.6625	
7703	 7703	 7703 
7701	 7701	 7701 
000.003	47.6308	52.3692	
000.064	45.3722	54.6278	
000.127	43.2094	56.7906	
000.191	41.1801	58.8199	
000.255	39.2500	60.7500	
000.316	37.4505	62.5495	
000.380	35.8121	64.1878	
000.439	34.2374	65.7626	
000.503	32.6660	67.3340	
000.563	31.1564	68.8436	
000.628	29.6967	70.3033	
7703	 7703	 7703 
7691	 7691	 7691 
000.054	49.0567	50.9433	
000.118	48.4850	51.5150	
000.182	47.9813	52.0187	
000.242	47.6715	52.3285	
000.306	47.2712	52.7288	
000.366	47.2712	52.7288	
000.430	47.2712	52.7288	
000.490	47.6754	52.3246	
000.554	48.2446	51.7554	
000.618	49.2028	50.7972	
000.682	50.4419	49.5581	
000.742	51.7874	48.2126	
000.807	53.2863	46.7137	
000.866	54.7260	45.2740	
000.930	56.0908	43.9092	
000.990	57.4804	42.5196	
001.054	58.6696	41.3304	
001.118	59.8116	40.1884	
001.182	60.7367	39.2633	
7693	 7693	 7693 
7701	 7701	 7701 
000.036	47.5261	52.4740	
000.096	45.1919	54.8081	
000.161	43.0011	56.9989	
000.220	40.9714	59.0286	
000.288	39.0186	60.9814	
000.344	37.1972	62.8028	
000.408	35.4830	64.5170	
000.472	33.8326	66.1674	
000.536	32.2537	67.7463	
000.596	30.7388	69.2612	
000.660	29.3134	70.6866	
7703	 7703	 7703 
7701	 7701	 7701 
000.061	47.5606	52.4394	
000.121	45.2336	54.7664	
000.185	43.0246	56.9754	
000.245	40.9290	59.0710	
000.313	38.9446	61.0554	
000.369	37.0545	62.9455	
000.433	35.2618	64.7382	
000.497	33.5968	66.4032	
000.561	32.0097	67.9903	
000.621	30.5091	69.4909	
000.685	29.1292	70.8708	
7703	 7703	 7703 
7691	 7691	 7691 
000.009	47.6968	52.3032	
000.073	45.5515	54.4485	
000.137	43.4858	56.5142	
000.201	41.5507	58.4493	
000.261	39.7318	60.2682	
000.325	37.9777	62.0223	
000.389	36.4289	63.5711	
000.453	34.9514	65.0486	
000.509	33.5402	66.4598	
000.573	32.2725	67.7275	
000.637	31.0228	68.9772	
000.701	29.8889	70.1111	
7692	 7692	 7692 
