time 	 RH 	 LH 
005.115	60.9390	39.0610	
7702	 7702	 7702 
7691	 7691	 7691 
000.030	50.3276	49.6724	
000.090	50.5900	49.4100	
000.154	50.8121	49.1879	
000.218	50.8121	49.1879	
000.282	50.3373	49.6627	
000.338	49.5950	50.4050	
000.406	48.5253	51.4747	
000.465	47.6318	52.3682	
000.530	46.9756	53.0244	
000.590	46.4390	53.5610	
000.654	46.2169	53.7831	
000.717	46.2169	53.7831	
000.782	46.2169	53.7831	
000.838	46.9849	53.0151	
000.905	47.4889	52.5111	
000.965	48.2223	51.7777	
001.030	48.8595	51.1405	
001.090	49.5850	50.4150	
001.154	49.9614	50.0386	
001.218	50.4349	49.5651	
001.281	50.8627	49.1373	
001.337	51.4246	48.5754	
001.406	52.1633	47.8367	
001.465	52.9231	47.0769	
001.529	53.6569	46.3431	
001.589	54.4747	45.5253	
001.653	55.4248	44.5752	
001.717	56.3819	43.6181	
001.782	57.1939	42.8061	
001.837	58.0448	41.9552	
001.906	59.1188	40.8812	
001.965	60.2203	39.7797	
7693	 7693	 7693 
7701	 7701	 7701 
000.052	48.8780	51.1220	
000.116	47.6611	52.3389	
000.176	46.4935	53.5065	
000.240	45.3392	54.6608	
000.300	44.0294	55.9706	
000.364	42.7279	57.2721	
000.424	41.6068	58.3932	
000.488	40.5522	59.4478	
000.552	39.4976	60.5024	
000.616	38.3886	61.6114	
000.676	37.2640	62.7360	
000.740	36.1658	63.8342	
000.800	34.9898	65.0102	
000.864	33.9084	66.0916	
000.923	32.9473	67.0527	
000.988	32.2394	67.7606	
001.052	31.6710	68.3290	
001.116	31.2843	68.7157	
001.176	30.6809	69.3191	
001.240	30.0471	69.9529	
001.299	29.5233	70.4767	
001.363	29.1532	70.8468	
001.423	28.7136	71.2864	
001.487	28.1366	71.8634	
001.552	27.6103	72.3897	
001.615	26.9860	73.0140	
001.676	26.3530	73.6470	
001.739	25.7099	74.2901	
001.799	25.3471	74.6529	
001.864	25.0155	74.9845	
001.923	24.5206	75.4794	
7703	 7703	 7703 
7701	 7701	 7701 
000.044	47.5174	52.4826	
000.104	45.1588	54.8412	
000.167	42.9208	57.0792	
000.228	40.7986	59.2014	
000.292	38.7932	61.2068	
000.356	36.9044	63.0956	
000.420	35.1321	64.8679	
000.480	33.4613	66.5387	
000.544	31.8954	68.1046	
000.604	30.4746	69.5254	
000.668	29.1585	70.8415	
000.728	27.9040	72.0960	
000.791	26.6917	73.3083	
000.855	25.5663	74.4337	
000.919	24.6868	75.3132	
7703	 7703	 7703 
7691	 7691	 7691 
000.036	50.0000	50.0000	
000.100	50.0000	50.0000	
000.164	50.3600	49.6400	
000.224	50.7169	49.2831	
000.288	50.7169	49.2831	
000.348	51.3157	48.6843	
000.416	52.1909	47.8091	
000.472	53.1446	46.8554	
000.536	54.0380	45.9620	
000.600	54.8064	45.1936	
000.664	55.3778	44.6222	
000.724	55.8793	44.1207	
000.788	56.1083	43.8917	
000.848	56.3634	43.6366	
000.916	56.6399	43.3601	
000.972	56.8492	43.1508	
001.036	57.2371	42.7629	
001.100	57.2115	42.7885	
001.164	57.3986	42.6014	
001.224	57.3986	42.6014	
001.288	57.3986	42.6014	
001.348	57.3986	42.6014	
001.416	57.3986	42.6014	
001.472	56.4929	43.5071	
001.536	55.5900	44.4100	
001.600	54.8914	45.1086	
001.663	54.3098	45.6902	
001.724	54.3098	45.6902	
001.788	54.3098	45.6902	
001.847	54.3098	45.6902	
001.916	54.3098	45.6902	
001.972	54.3098	45.6902	
002.037	54.3098	45.6902	
002.100	54.6848	45.3152	
002.163	54.8164	45.1836	
002.224	54.8164	45.1836	
002.288	54.8164	45.1836	
002.347	54.9615	45.0385	
002.416	55.3610	44.6390	
002.472	56.1692	43.8308	
002.535	57.0872	42.9128	
002.600	58.1783	41.8217	
002.665	59.3849	40.6151	
002.724	60.4454	39.5546	
7693	 7693	 7693 
7691	 7691	 7691 
000.048	47.6009	52.3991	
000.112	45.3181	54.6819	
000.175	43.1644	56.8356	
000.239	41.1493	58.8507	
000.300	39.3054	60.6946	
000.363	37.6678	62.3322	
000.427	36.1285	63.8715	
000.491	34.7687	65.2313	
000.548	33.7612	66.2388	
000.611	32.8294	67.1706	
000.675	31.9405	68.0595	
000.741	31.1738	68.8262	
000.801	30.6835	69.3165	
000.863	30.5323	69.4677	
000.927	30.3936	69.6064	
000.991	30.3208	69.6792	
001.047	30.3886	69.6114	
001.112	30.6105	69.3895	
001.176	30.9677	69.0323	
001.239	31.2769	68.7231	
001.300	31.4898	68.5102	
001.363	31.9246	68.0754	
001.427	31.9246	68.0754	
001.491	33.3715	66.6285	
001.548	34.7134	65.2866	
001.612	36.3247	63.6753	
001.676	38.1097	61.8903	
001.739	39.8921	60.1079	
001.799	41.5597	58.4403	
001.863	42.7896	57.2104	
001.927	44.0434	55.9566	
001.991	45.2535	54.7465	
002.047	46.1975	53.8025	
002.112	46.8886	53.1114	
002.175	47.5927	52.4073	
002.239	48.4196	51.5804	
002.299	49.3251	50.6749	
002.363	50.1158	49.8842	
002.427	50.8031	49.1969	
002.491	51.1340	48.8660	
002.547	51.1340	48.8660	
002.611	50.6867	49.3133	
002.675	50.2779	49.7221	
002.739	49.6844	50.3156	
002.799	49.0182	50.9818	
002.863	48.5792	51.4208	
002.927	48.3574	51.6426	
002.991	48.3574	51.6426	
003.047	48.3574	51.6426	
003.112	48.3574	51.6426	
003.176	48.3574	51.6426	
003.239	48.3574	51.6426	
003.299	48.3574	51.6426	
003.363	48.3574	51.6426	
003.427	48.3574	51.6426	
003.491	48.3574	51.6426	
003.547	48.8890	51.1110	
003.611	49.6016	50.3984	
003.676	50.3856	49.6144	
003.739	51.1390	48.8610	
003.799	52.1682	47.8318	
003.863	53.0844	46.9156	
003.927	53.8981	46.1019	
003.991	54.6027	45.3973	
004.047	55.4498	44.5502	
004.113	56.2756	43.7244	
004.175	56.8058	43.1942	
004.239	57.3724	42.6276	
004.299	58.1219	41.8781	
004.363	59.1264	40.8736	
004.427	60.0892	39.9108	
7693	 7693	 7693 
7691	 7691	 7691 
000.043	48.0366	51.9634	
000.107	46.1149	53.8851	
000.163	44.1965	55.8034	
000.228	42.3550	57.6450	
000.291	40.5216	59.4784	
000.355	38.7219	61.2781	
000.415	36.9225	63.0775	
000.479	35.2087	64.7913	
000.543	33.6509	66.3491	
000.607	32.2021	67.7979	
000.663	30.8709	69.1291	
000.727	29.6031	70.3969	
000.790	28.3543	71.6457	
000.855	27.1321	72.8679	
000.915	25.9343	74.0657	
000.979	24.8123	75.1877	
7692	 7692	 7692 
7701	 7701	 7701 
000.019	48.6078	51.3922	
000.087	47.2185	52.7815	
000.147	45.8987	54.1013	
000.211	44.5473	55.4527	
000.271	43.2252	56.7747	
000.335	42.0515	57.9485	
000.399	40.9178	59.0822	
000.463	39.9681	60.0319	
000.519	39.0941	60.9059	
000.588	37.9580	62.0420	
000.647	36.8840	63.1160	
000.711	35.8593	64.1407	
000.771	34.6325	65.3675	
000.835	33.4294	66.5706	
000.899	32.3088	67.6912	
000.963	31.0874	68.9126	
001.019	29.8525	70.1475	
001.087	28.6057	71.3943	
001.147	27.4415	72.5585	
001.211	26.4716	73.5284	
001.271	25.6315	74.3685	
001.335	24.8537	75.1463	
7703	 7703	 7703 
7701	 7701	 7701 
000.060	47.6028	52.3972	
000.125	45.3261	54.6739	
000.185	43.2315	56.7685	
000.248	41.2850	58.7150	
000.308	39.4766	60.5234	
000.372	37.7391	62.2609	
000.436	36.1666	63.8334	
000.500	34.7299	65.2701	
000.560	33.3839	66.6161	
000.624	32.0606	67.9394	
000.684	30.8518	69.1482	
000.748	29.8647	70.1353	
000.808	29.0944	70.9056	
000.872	28.2690	71.7310	
000.936	27.3599	72.6401	
001.000	26.6212	73.3788	
001.060	25.9060	74.0940	
001.124	25.0700	74.9300	
001.184	24.0812	75.9188	
7703	 7703	 7703 
7701	 7701	 7701 
000.004	48.8793	51.1207	
000.068	47.5921	52.4079	
000.128	46.1619	53.8381	
000.192	44.6757	55.3243	
000.252	43.2820	56.7180	
000.316	41.8556	58.1444	
000.376	40.4701	59.5299	
000.440	39.1195	60.8805	
000.504	37.8003	62.1997	
000.568	36.4601	63.5399	
000.628	35.2254	64.7746	
000.692	34.0628	65.9372	
000.752	33.1123	66.8877	
000.817	32.1720	67.8280	
000.876	31.3233	68.6767	
000.940	30.5520	69.4480	
001.004	29.9169	70.0831	
001.068	29.3198	70.6802	
001.128	28.8225	71.1775	
001.192	28.6233	71.3767	
001.252	28.4504	71.5496	
001.316	28.1941	71.8059	
001.376	28.1624	71.8376	
001.440	28.2332	71.7668	
001.504	28.1983	71.8017	
001.568	28.5114	71.4886	
001.628	28.9098	71.0902	
001.692	29.3527	70.6473	
001.752	29.4959	70.5041	
001.816	29.7941	70.2059	
001.876	29.7260	70.2740	
001.940	29.8715	70.1285	
002.003	29.9794	70.0206	
002.067	30.7132	69.2868	
002.128	30.7132	69.2868	
002.192	30.7132	69.2868	
002.252	31.2624	68.7376	
002.316	31.3068	68.6932	
002.376	30.9734	69.0266	
002.440	30.6785	69.3215	
002.504	30.6204	69.3796	
002.568	30.6891	69.3109	
002.628	30.8439	69.1561	
002.692	31.1425	68.8575	
002.751	31.5458	68.4542	
002.816	31.7892	68.2108	
002.876	32.3081	67.6919	
002.940	32.8508	67.1492	
003.004	33.3514	66.6486	
003.068	33.4549	66.5451	
003.128	33.3131	66.6869	
003.192	33.2161	66.7840	
003.251	32.9044	67.0956	
003.315	32.8533	67.1467	
003.376	32.9175	67.0825	
003.440	32.6766	67.3234	
003.504	32.2780	67.7220	
003.568	31.8678	68.1322	
003.628	31.4788	68.5212	
003.692	31.1911	68.8089	
003.752	30.9100	69.0900	
003.816	30.6938	69.3062	
003.876	30.4717	69.5283	
003.941	30.2471	69.7529	
004.004	29.9772	70.0228	
004.068	30.0262	69.9738	
004.128	30.3775	69.6225	
004.192	30.8767	69.1233	
004.252	30.8767	69.1233	
004.316	30.8767	69.1233	
004.376	30.8767	69.1233	
004.440	30.8767	69.1233	
004.504	30.8767	69.1233	
004.568	32.1916	67.8084	
004.628	33.6536	66.3464	
004.692	35.0092	64.9908	
004.752	36.4813	63.5187	
004.819	37.9771	62.0229	
004.876	39.3477	60.6523	
004.940	41.0864	58.9136	
005.004	42.8753	57.1247	
005.068	44.4873	55.5127	
005.127	45.7132	54.2868	
005.192	46.5357	53.4643	
005.251	47.1362	52.8638	
005.319	47.1362	52.8638	
005.375	47.1362	52.8638	
005.440	47.5493	52.4507	
005.503	48.0511	51.9489	
005.567	48.0511	51.9489	
005.627	48.0511	51.9489	
005.691	47.7152	52.2848	
005.752	47.1297	52.8703	
005.819	46.5487	53.4513	
005.876	46.0622	53.9378	
005.939	45.3046	54.6954	
006.003	44.4386	55.5614	
006.067	43.5590	56.4410	
006.127	42.8518	57.1482	
006.192	42.3214	57.6786	
006.251	42.1433	57.8567	
006.319	42.1219	57.8781	
006.375	42.0255	57.9745	
006.439	41.9967	58.0033	
006.503	41.9967	58.0033	
006.567	41.9967	58.0033	
006.628	42.6543	57.3457	
006.691	43.4753	56.5247	
006.751	44.5601	55.4399	
006.819	45.1245	54.8755	
006.875	45.8851	54.1149	
006.940	45.8851	54.1149	
007.003	45.7489	54.2511	
7702	 7702	 7702 
7701	 7701	 7701 
000.016	48.1222	51.8778	
000.084	46.4211	53.5789	
000.140	44.9083	55.0917	
000.204	43.5643	56.4357	
000.268	42.3545	57.6455	
000.332	41.1990	58.8010	
000.392	39.7864	60.2136	
000.456	38.3626	61.6374	
000.516	37.0127	62.9873	
000.584	35.6821	64.3179	
000.641	34.4314	65.5686	
000.704	33.1954	66.8046	
000.767	32.0974	67.9026	
000.832	31.0154	68.9846	
000.892	30.0915	69.9085	
000.956	29.1242	70.8758	
001.016	28.1686	71.8314	
001.084	27.1724	72.8276	
001.140	26.0866	73.9134	
001.204	24.9838	75.0162	
7703	 7703	 7703 
7701	 7701	 7701 
000.024	47.5525	52.4475	
000.088	45.2242	54.7758	
000.152	43.0085	56.9915	
000.212	40.9015	59.0985	
000.277	38.8998	61.1002	
000.340	37.0093	62.9907	
000.404	35.2220	64.7780	
000.460	33.5570	66.4430	
000.524	31.9878	68.0121	
000.588	30.5163	69.4837	
000.652	29.1686	70.8314	
000.712	27.8967	72.1033	
000.776	26.6381	73.3619	
000.840	25.4453	74.5547	
000.905	24.3565	75.6435	
7703	 7703	 7703 
7701	 7701	 7701 
000.006	48.0800	51.9200	
000.071	46.4330	53.5670	
000.134	45.1579	54.8421	
000.198	44.0678	55.9322	
000.255	43.0354	56.9646	
000.318	41.9176	58.0824	
000.382	40.9120	59.0880	
000.447	39.9138	60.0862	
000.506	38.5421	61.4579	
000.570	37.3139	62.6861	
000.634	36.2872	63.7128	
000.698	35.5824	64.4176	
000.754	35.2183	64.7817	
000.822	34.9588	65.0412	
000.882	34.7959	65.2041	
000.946	34.7514	65.2486	
001.006	34.8370	65.1630	
001.071	34.6906	65.3094	
001.135	34.7648	65.2352	
001.198	34.9084	65.0916	
001.255	35.2215	64.7785	
001.323	35.3795	64.6205	
001.382	35.1633	64.8367	
001.446	35.2660	64.7340	
001.506	35.4492	64.5508	
001.570	35.7461	64.2539	
001.634	35.9533	64.0467	
001.698	35.9943	64.0057	
001.754	35.9638	64.0362	
001.822	35.9703	64.0297	
001.882	35.5887	64.4113	
001.946	35.0192	64.9808	
002.006	34.5954	65.4046	
002.070	34.2086	65.7914	
002.134	33.5972	66.4028	
002.198	32.8782	67.1218	
002.254	32.2343	67.7657	
002.322	31.5154	68.4846	
002.382	31.1597	68.8403	
002.446	30.8131	69.1869	
002.506	30.4166	69.5834	
002.570	30.1251	69.8749	
002.634	30.0433	69.9567	
002.698	30.1042	69.8958	
002.754	30.1982	69.8018	
002.823	30.1691	69.8309	
002.882	30.2981	69.7019	
002.946	30.3265	69.6735	
003.006	30.1606	69.8394	
003.071	30.3265	69.6735	
003.134	30.5348	69.4652	
003.198	30.8250	69.1750	
003.255	31.3013	68.6987	
003.322	31.9300	68.0700	
003.382	32.4172	67.5828	
003.446	32.9369	67.0631	
003.506	33.3316	66.6684	
003.570	33.8655	66.1345	
003.634	33.8655	66.1345	
003.699	34.1626	65.8374	
003.755	34.2894	65.7106	
003.822	34.5072	65.4928	
003.882	34.6660	65.3340	
003.946	34.7818	65.2182	
004.006	34.9465	65.0535	
004.070	35.0100	64.9900	
004.134	34.9529	65.0471	
004.198	35.0961	64.9039	
004.254	35.3714	64.6286	
004.322	35.7093	64.2907	
004.382	35.7093	64.2907	
004.446	36.6781	63.3219	
004.506	38.2487	61.7513	
004.570	39.9766	60.0234	
004.634	41.8544	58.1456	
004.698	43.9202	56.0798	
004.754	45.9420	54.0580	
004.822	47.5097	52.4903	
004.882	49.1241	50.8759	
004.946	50.8181	49.1819	
005.006	51.9870	48.0130	
005.070	52.9535	47.0465	
005.134	53.9781	46.0219	
005.198	55.1401	44.8599	
005.254	56.1666	43.8334	
005.322	57.1043	42.8957	
005.382	57.8656	42.1344	
005.446	58.3373	41.6627	
005.506	58.3590	41.6410	
005.570	58.3590	41.6410	
005.634	57.5552	42.4448	
005.698	56.3834	43.6166	
005.754	55.2920	44.7080	
005.822	54.6532	45.3468	
005.882	54.6532	45.3468	
005.946	54.6532	45.3468	
006.006	54.7642	45.2358	
006.070	55.1236	44.8764	
006.134	55.4538	44.5462	
006.198	55.6741	44.3259	
006.254	55.6741	44.3259	
006.322	55.6741	44.3259	
006.382	55.6741	44.3259	
006.446	55.0250	44.9751	
006.506	53.9779	46.0221	
006.570	52.4853	47.5147	
006.634	50.9991	49.0009	
006.698	49.3177	50.6823	
006.754	47.6742	52.3258	
006.822	46.2107	53.7893	
006.882	44.7605	55.2395	
006.946	43.3661	56.6339	
007.006	42.1839	57.8161	
7702	 7702	 7702 
7691	 7691	 7691 
000.010	51.4958	48.5042	
000.071	52.7470	47.2530	
000.135	53.7676	46.2324	
000.195	54.5825	45.4175	
000.258	55.3077	44.6923	
000.319	55.8696	44.1304	
000.382	56.3133	43.6867	
000.446	56.9048	43.0952	
000.510	57.5484	42.4516	
000.570	58.1833	41.8167	
000.634	58.8325	41.1675	
000.695	59.5560	40.4440	
000.759	60.2441	39.7559	
7693	 7693	 7693 
7691	 7691	 7691 
000.061	50.3628	49.6372	
000.125	50.8569	49.1431	
000.185	51.8570	48.1430	
000.248	52.8507	47.1493	
000.312	53.8204	46.1796	
000.377	54.3503	45.6497	
000.437	54.4218	45.5782	
000.501	53.9364	46.0636	
000.560	53.3490	46.6510	
000.624	52.5295	47.4705	
000.684	51.9482	48.0518	
000.748	51.3262	48.6738	
000.812	50.6403	49.3597	
000.878	50.1349	49.8651	
000.936	49.5515	50.4485	
001.000	48.6880	51.3120	
001.060	47.6621	52.3379	
001.124	46.8311	53.1689	
001.184	45.9007	54.0993	
001.248	45.0019	54.9981	
001.312	44.0318	55.9682	
001.376	43.3144	56.6856	
001.436	43.1246	56.8754	
001.500	43.2123	56.7877	
001.561	43.2123	56.7877	
001.625	43.2123	56.7877	
001.684	43.2123	56.7877	
001.748	43.2123	56.7877	
001.812	43.2123	56.7877	
001.876	43.2663	56.7337	
001.936	43.2663	56.7337	
002.000	43.8841	56.1159	
002.060	44.6563	55.3437	
002.124	45.4289	54.5711	
002.184	46.3911	53.6089	
002.248	47.4056	52.5944	
002.312	48.8198	51.1802	
002.376	50.2998	49.7002	
002.436	51.6476	48.3524	
002.500	52.9265	47.0735	
002.560	54.2190	45.7810	
002.625	55.6465	44.3535	
002.685	56.8109	43.1891	
002.748	58.2047	41.7953	
002.812	59.1612	40.8388	
002.876	60.2383	39.7617	
7693	 7693	 7693 
7691	 7691	 7691 
000.006	47.6222	52.3778	
000.070	45.3805	54.6195	
000.130	43.2666	56.7334	
000.198	41.3002	58.6998	
000.254	39.4522	60.5478	
000.319	37.6405	62.3595	
000.382	35.9150	64.0850	
000.446	34.2412	65.7588	
000.506	32.6605	67.3395	
000.570	31.1799	68.8200	
000.631	29.7751	70.2249	
000.698	28.4646	71.5354	
000.754	27.1776	72.8224	
000.818	25.9438	74.0562	
000.882	24.7820	75.2180	
7692	 7692	 7692 
7691	 7691	 7691 
000.038	49.6138	50.3862	
000.094	48.9194	51.0806	
000.158	48.3404	51.6596	
000.222	47.7518	52.2482	
000.286	47.2901	52.7099	
000.346	46.8047	53.1953	
000.410	46.4303	53.5697	
000.470	46.0418	53.9582	
000.539	45.8245	54.1755	
000.594	45.7823	54.2177	
000.659	45.7823	54.2177	
000.722	45.7823	54.2177	
000.786	45.7823	54.2177	
000.846	45.5784	54.4216	
000.910	45.1512	54.8488	
000.970	44.4393	55.5607	
001.038	43.7530	56.2470	
001.094	43.5917	56.4083	
001.158	43.2347	56.7653	
001.222	42.7875	57.2125	
001.286	42.2997	57.7003	
001.346	41.9939	58.0061	
001.410	41.9098	58.0903	
001.474	42.0614	57.9386	
001.539	42.0614	57.9386	
001.594	42.8080	57.1920	
001.658	43.5139	56.4861	
001.722	43.5637	56.4363	
001.786	43.3950	56.6050	
001.846	43.0753	56.9247	
001.910	42.9606	57.0394	
001.974	42.9777	57.0223	
002.038	42.9777	57.0223	
002.094	42.9777	57.0223	
002.158	43.7333	56.2667	
002.223	44.6163	55.3837	
002.286	45.4557	54.5443	
002.346	46.4170	53.5830	
002.410	47.5111	52.4889	
002.474	48.8038	51.1962	
002.539	50.1763	49.8237	
002.594	51.2700	48.7300	
002.659	52.5852	47.4148	
002.722	53.8594	46.1406	
002.786	55.1940	44.8060	
002.846	56.5848	43.4152	
002.910	57.9357	42.0643	
002.974	59.1042	40.8958	
003.039	60.2746	39.7254	
7693	 7693	 7693 
